time,L1_DG_8,L1_DG_16,L1_DG_32,L1_DG_64,L1_DG_128,L1_DG_256,L1_DG_512,L1_DG_1024,L1_DG+limiter_8,L1_DG+limiter_16,L1_DG+limiter_32,L1_DG+limiter_64,L1_DG+limiter_128,L1_DG+limiter_256,L1_DG+limiter_512,L1_DG+limiter_1024,L1_DFRG_8,L1_DFRG_16,L1_DFRG_32,L1_DFRG_64,L1_DFRG_128,L1_DFRG_256,L1_DFRG_512,L1_DFRG_1024,L2_DG_8,L2_DG_16,L2_DG_32,L2_DG_64,L2_DG_128,L2_DG_256,L2_DG_512,L2_DG_1024,L2_DG+limiter_8,L2_DG+limiter_16,L2_DG+limiter_32,L2_DG+limiter_64,L2_DG+limiter_128,L2_DG+limiter_256,L2_DG+limiter_512,L2_DG+limiter_1024,L2_DFRG_8,L2_DFRG_16,L2_DFRG_32,L2_DFRG_64,L2_DFRG_128,L2_DFRG_256,L2_DFRG_512,L2_DFRG_1024,KL_DG_8,KL_DG_16,KL_DG_32,KL_DG_64,KL_DG_128,KL_DG_256,KL_DG_512,KL_DG_1024,KL_DG+limiter_8,KL_DG+limiter_16,KL_DG+limiter_32,KL_DG+limiter_64,KL_DG+limiter_128,KL_DG+limiter_256,KL_DG+limiter_512,KL_DG+limiter_1024,KL_DFRG_8,KL_DFRG_16,KL_DFRG_32,KL_DFRG_64,KL_DFRG_128,KL_DFRG_256,KL_DFRG_512,KL_DFRG_1024
0.36004638671875,0.08758720564032706,0.023290655219217953,0.0069407727260613625,0.0034376234668717304,0.0018087407264105793,0.0009382955558488687,0.00047931099042343504,0.00024285262244999148,0.08758720564032706,0.023290655219217953,0.0069407727260613625,0.0034376234668717304,0.0018087407264105793,0.0009382955558488687,0.00047931099042343504,0.00024285262244999148,0.0946532374306433,0.02399451276627819,0.006911871678335057,0.00342965685972245,0.001807768085951016,0.000938192514543856,0.0004792998769095277,0.00024285155146145645,0.1338098319617689,0.039228254548987804,0.01150768907532187,0.004961513791192199,0.002538056284894514,0.0013088004182126153,0.0006679810234439017,0.0003386815375816671,0.1338098319617689,0.039228254548987804,0.01150768907532187,0.004961513791192199,0.002538056284894514,0.0013088004182126153,0.0006679810234439017,0.0003386815375816671,0.14392965035124647,0.039339430490836845,0.011330591307964549,0.004947190275462781,0.002536974150546024,0.0013086787131779691,0.0006679650152225328,0.00033867938690572966,7.547855964063385e-5,2.180535769798759e-5,4.72505138801432e-6,1.026707604571936e-6,2.2116674360947454e-7,4.717037593408006e-8,1.1191431967369885e-8,3.971564804029054e-9,7.547855964063385e-5,2.180535769798759e-5,4.72505138801432e-6,1.026707604571936e-6,2.2116674360947454e-7,4.717037593408006e-8,1.1191431967369885e-8,3.971564804029054e-9,6.650258699842518e-5,1.876684122094914e-5,4.459779485078757e-6,1.006331261434091e-6,2.1943764547787864e-7,4.701874174262968e-8,1.117706582588408e-8,3.968173984283277e-9
0.37005615234375,0.08863080646751245,0.02274784929344982,0.006832383716710483,0.003387980230430693,0.0017976942082979115,0.0009356326506463942,0.0004787663804949337,0.00024280223405286153,0.08863080646751245,0.02274784929344982,0.006832383716710483,0.003387980230430693,0.0017976942082979115,0.0009356326506463942,0.0004787663804949337,0.00024280223405286153,0.09582191581698148,0.023842916599384617,0.006817803453172826,0.0033809796052428984,0.0017968800465640734,0.0009355451561993358,0.0004787581429998242,0.0002428014958559125,0.13391010352548546,0.03847090533019412,0.011159602131982761,0.0048504079567984705,0.0025012205840385772,0.0012939634753139186,0.0006615287772698483,0.0003357422007541061,0.13391010352548546,0.03847090533019412,0.011159602131982761,0.0048504079567984705,0.0025012205840385772,0.0012939634753139186,0.0006615287772698483,0.0003357422007541061,0.14426288302086782,0.03857678739514079,0.010969976555516752,0.0048343657855563025,0.0024999597708362875,0.0012938203544039194,0.0006615100952217065,0.0003357397052594256,8.253346393545443e-5,2.2151863660631034e-5,4.718380308529369e-6,1.0121797390182806e-6,2.163185702663474e-7,4.583793596165101e-8,1.0736959745579064e-8,3.7065913244698266e-9,8.253346393545443e-5,2.2151863660631034e-5,4.718380308529369e-6,1.0121797390182806e-6,2.163185702663474e-7,4.583793596165101e-8,1.0736959745579064e-8,3.7065913244698266e-9,7.146224432296313e-5,1.8913312748306453e-5,4.435914101849828e-6,9.901232652145666e-7,2.144265856406093e-7,4.5671582806753857e-8,1.0721341927315718e-8,3.7030304650727064e-9
0.3800048828125,0.08816426542852691,0.02170536487918097,0.006545349615996629,0.0033376745105288246,0.0017859380410848306,0.0009331583152353534,0.00047826565826682323,0.00024274300764778642,0.08816426542852691,0.02170536487918097,0.006545349615996629,0.0033376745105288246,0.0017859380410848306,0.0009331583152353534,0.00047826565826682323,0.00024274300764778642,0.09645527861140059,0.02313750127141361,0.006582295442131854,0.0033320207445222605,0.00178511105694021,0.0009330912031765029,0.0004782592903302711,0.00024274250176207758,0.13307806934613584,0.03720761924081904,0.01079641731411735,0.004727441605852729,0.002461602540272923,0.0012783146889702784,0.0006546271446498536,0.000332499338650623,0.13307806934613584,0.03720761924081904,0.01079641731411735,0.004727441605852729,0.002461602540272923,0.0012783146889702784,0.0006546271446498536,0.000332499338650623,0.1436200635553575,0.037372786109063305,0.01059572468166443,0.00470960772058978,0.0024601570679483745,0.0012781504020428593,0.0006546058679677327,0.0003324965092397918,8.999986717292581e-5,2.2439852073798264e-5,4.680059170093352e-6,9.892919611404747e-7,2.1001833021517686e-7,4.428919640199394e-8,1.0255106002421683e-8,3.4333910858933237e-9,8.999986717292581e-5,2.2439852073798264e-5,4.680059170093352e-6,9.892919611404747e-7,2.1001833021517686e-7,4.428919640199394e-8,1.0255106002421683e-8,3.4333910858933237e-9,7.60814061263378e-5,1.8963302052527787e-5,4.382925993951826e-6,9.65611247757164e-7,2.0797526554565433e-7,4.411019691034465e-8,1.0238496279826876e-8,3.4297401696372523e-9
0.3900146484375,0.08741973539458256,0.021053990535376897,0.00636096625836907,0.0032945760955814577,0.0017764677857508432,0.0009309168940503053,0.00047779635229575133,0.00024267649157692187,0.08741973539458256,0.021053990535376897,0.00636096625836907,0.0032945760955814577,0.0017764677857508432,0.0009309168940503053,0.00047779635229575133,0.00024267649157692187,0.09734769374163871,0.02290032576126562,0.006359963898711822,0.0032844664790712052,0.0017758735459767105,0.0009308619555127883,0.0004777922524924422,0.00024267618243026698,0.13133484271488155,0.03630594290235169,0.010423586024077997,0.004616561128560455,0.002423375451608665,0.0012620031622086539,0.0006471708394811689,0.00032894473173954993,0.13133484271488155,0.03630594290235169,0.010423586024077997,0.004616561128560455,0.002423375451608665,0.0012620031622086539,0.0006471708394811689,0.00032894473173954993,0.142035623288201,0.03654709854396702,0.010213290231508495,0.004597212285694021,0.002421760149426329,0.001261818400166192,0.0006471470399224073,0.0003289415827719678,9.72341951734804e-5,2.2460400939066715e-5,4.6081660468036e-6,9.626888784029626e-7,2.030560708145751e-7,4.2566892266673386e-8,9.742592748332055e-9,3.1553098887519475e-9,9.72341951734804e-5,2.2460400939066715e-5,4.6081660468036e-6,9.626888784029626e-7,2.030560708145751e-7,4.2566892266673386e-8,9.742592748332055e-9,3.1553098887519475e-9,7.995304550296396e-5,1.8892581648355515e-5,4.300030050076945e-6,9.37846868887365e-7,2.0089713062084804e-7,4.237798710851223e-8,9.725262430823624e-9,3.151649990447875e-9
0.4000244140625,0.08736384272256117,0.020734597091939467,0.006288770313509525,0.003255494321617342,0.0017675725714585177,0.0009289611135593908,0.0004773731029668382,0.00024260275621507195,0.08736384272256117,0.020734597091939467,0.006288770313509525,0.003255494321617342,0.0017675725714585177,0.0009289611135593908,0.0004773731029668382,0.00024260275621507195,0.09557386770084741,0.02205624699987282,0.006282261290282383,0.0032468517899622348,0.00176693152085177,0.0009289395319898301,0.00047737034558685917,0.0002426026046242895,0.1254881055995041,0.03487789320923198,0.010046811418319732,0.004507975697287516,0.0023831282803913317,0.0012451816148650757,0.0006393132712420205,0.00032513339893207175,0.1254881055995041,0.03487789320923198,0.010046811418319732,0.004507975697287516,0.0023831282803913317,0.0012451816148650757,0.0006393132712420205,0.00032513339893207175,0.13647869231410795,0.0352484182552967,0.009828296078108544,0.004487239792975273,0.002381344543988142,0.0012449775339005776,0.000639287112891168,0.0003251299546557082,0.00010842751576879514,2.2212559301862396e-5,4.501146517871252e-6,9.311163973113034e-7,1.9497042311521957e-7,4.0718671423052174e-8,9.214017225693146e-9,2.880309560290611e-9,0.00010842751576879514,2.2212559301862396e-5,4.501146517871252e-6,9.311163973113034e-7,1.9497042311521957e-7,4.0718671423052174e-8,9.214017225693146e-9,2.880309560290611e-9,8.41285157381973e-5,1.862488600751807e-5,4.1869419705729205e-6,9.055569576463917e-7,1.9273158870695135e-7,4.052338023120675e-8,9.196287724894997e-9,2.876717587776849e-9
0.4100341796875,0.08717891696352072,0.02060155410574633,0.006051309900204041,0.003217779663229465,0.0017597913334407144,0.0009273381111365256,0.0004769960256347044,0.00024252470208611582,0.08717891696352072,0.02060155410574633,0.006051309900204041,0.003217779663229465,0.0017597913334407144,0.0009273381111365256,0.0004769960256347044,0.00024252470208611582,0.09479906831954152,0.021605271504710432,0.006089412242330926,0.003210754089324476,0.0017593994152927757,0.0009273089327645612,0.00047699592129002205,0.00024252472517845479,0.12166792076794797,0.033877227020233214,0.009671888182997536,0.004402950962245012,0.002345060827360827,0.0012280055605344755,0.0006311310686208545,0.00032110555316816386,0.12166792076794797,0.033877227020233214,0.009671888182997536,0.004402950962245012,0.002345060827360827,0.0012280055605344755,0.0006311310686208545,0.00032110555316816386,0.13281985966824017,0.03432304654896029,0.009446403663969226,0.0043809718038280545,0.0023431294639881706,0.0012277837887111585,0.0006311027760948329,0.00032110184562206024,0.00011135999760770736,2.1857677056183922e-5,4.358353868117606e-6,8.951296796142062e-7,1.86755698003391e-7,3.879265021465492e-8,8.677866760826548e-9,2.614078843314539e-9,0.00011135999760770736,2.1857677056183922e-5,4.358353868117606e-6,8.951296796142062e-7,1.86755698003391e-7,3.879265021465492e-8,8.677866760826548e-9,2.614078843314539e-9,8.407267132666992e-5,1.832772887192508e-5,4.0441726535720166e-6,8.6945296791471e-7,1.8449340534466818e-7,3.859526997080134e-8,8.660092988980928e-9,2.610610696261394e-9
0.4200439453125,0.08687678052355612,0.02048742283834426,0.005901940787863918,0.0031816849339903024,0.0017530181166212004,0.0009259014102613137,0.0004766760651064213,0.00024244226499008743,0.08687678052355612,0.02048742283834426,0.005901940787863918,0.0031816849339903024,0.0017530181166212004,0.0009259014102613137,0.0004766760651064213,0.00024244226499008743,0.09530144180741608,0.021233537085296603,0.005864421152089077,0.0031752081929364248,0.001752577648436868,0.0009258979507200917,0.0004766769251303911,0.00024244241508226903,0.1174691591067543,0.032313179530664045,0.009232444544856621,0.004292865102990278,0.0023057345631849534,0.0012106329876314568,0.0006227058398917349,0.00031690523343454625,0.1174691591067543,0.032313179530664045,0.009232444544856621,0.004292865102990278,0.0023057345631849534,0.0012106329876314568,0.0006227058398917349,0.00031690523343454625,0.12880750970790428,0.03283973313941277,0.009000010047776117,0.0042697008366288985,0.0023036651858731,0.0012103956116816272,0.000622675696684353,0.0003169013021870771,0.00011214477045108946,2.1060600538374795e-5,4.141180744677755e-6,8.510555510368853e-7,1.7779265502633296e-7,3.6830816525884106e-8,8.141696545233022e-9,2.3614996984716586e-9,0.00011214477045108946,2.1060600538374795e-5,4.141180744677755e-6,8.510555510368853e-7,1.7779265502633296e-7,3.6830816525884106e-8,8.141696545233022e-9,2.3614996984716586e-9,8.260764626958924e-5,1.7694318957255424e-5,3.836000936791255e-6,8.260841138791468e-7,1.7557201197767115e-7,3.6636196569220706e-8,8.124248748062192e-9,2.3582183769133693e-9
0.4300537109375,0.08480768963448303,0.020271020417009376,0.005798514745673696,0.0031571774232779853,0.001748643868246239,0.0009248425639986332,0.00047641669660861044,0.00024235797725401917,0.08480768963448303,0.020271020417009376,0.005798514745673696,0.0031571774232779853,0.001748643868246239,0.0009248425639986332,0.00047641669660861044,0.00024235797725401917,0.09357034263953071,0.02123092390310605,0.005794916369377092,0.003148695614343192,0.0017481132990327193,0.0009248271390507169,0.00047641718075135646,0.00024235816461103566,0.1085675331818613,0.030700428098961303,0.008881291847479909,0.004198751910394275,0.0022692174826795274,0.001193224677373209,0.000614123960869605,0.00031257993752738586,0.1085675331818613,0.030700428098961303,0.008881291847479909,0.004198751910394275,0.0022692174826795274,0.001193224677373209,0.000614123960869605,0.00031257993752738586,0.12035601384203043,0.03127389839400802,0.0086440310664981,0.0041746895569132235,0.0022670360952144215,0.00119297421476375,0.0006140923057431291,0.0003125758291630418,0.00010746344305775398,2.0004614995641046e-5,3.9257707362047655e-6,8.073588072833641e-7,1.6904433107927333e-7,3.486124554908286e-8,7.611556559105087e-9,2.1265029961432747e-9,0.00010746344305775398,2.0004614995641046e-5,3.9257707362047655e-6,8.073588072833641e-7,1.6904433107927333e-7,3.486124554908286e-8,7.611556559105087e-9,2.1265029961432747e-9,7.63559180031991e-5,1.6854827509169933e-5,3.635172213246643e-6,7.837813180508856e-7,1.6692816403837815e-7,3.467423693573098e-8,7.594781968414442e-9,2.123458708297901e-9
0.44000244140625,0.08233537270033801,0.01974447158672212,0.005616137724694119,0.0031385946193475188,0.0017448237686729636,0.0009240949520020648,0.00047620831201799753,0.00024227401417407208,0.08233537270033801,0.01974447158672212,0.005616137724694119,0.0031385946193475188,0.0017448237686729636,0.0009240949520020648,0.00047620831201799753,0.00024227401417407208,0.09196488003422353,0.020832353344722544,0.005599971271053462,0.0031287954007299438,0.001744390049308549,0.0009240857267721407,0.0004762099154158632,0.00024227423080802257,0.10412536508247448,0.029617859975439673,0.008549039626248837,0.004111096740736241,0.002232179577132472,0.001175945146527773,0.0006054764399995715,0.00030820713658922546,0.10412536508247448,0.029617859975439673,0.008549039626248837,0.004111096740736241,0.002232179577132472,0.001175945146527773,0.0006054764399995715,0.00030820713658922546,0.11615939668242273,0.03021044614286396,0.008307657378330896,0.004086319209479657,0.002229904283488892,0.0011756845156855713,0.0006054436623606932,0.00030820290453941113,0.0001025278292071625,1.9196411455756836e-5,3.684798172487473e-6,7.60496472392916e-7,1.596272082221736e-7,3.289169709596326e-8,7.091652975924886e-9,1.9132989687523554e-9,0.0001025278292071625,1.9196411455756836e-5,3.684798172487473e-6,7.60496472392916e-7,1.596272082221736e-7,3.289169709596326e-8,7.091652975924886e-9,1.9132989687523554e-9,7.220421828308926e-5,1.6203109139498973e-5,3.4133199132111375e-6,7.388226085840057e-7,1.5767510010710028e-7,3.271632253306686e-8,7.075842891028064e-9,1.91051225697015e-9
0.45001220703125,0.07966918370363232,0.01843913248528617,0.0055772788346767094,0.003123817606566689,0.0017424202791355742,0.0009235890464035071,0.00047605945230295006,0.00024219096376698723,0.07966918370363232,0.01843913248528617,0.0055772788346767094,0.003123817606566689,0.0017424202791355742,0.0009235890464035071,0.00047605945230295006,0.00024219096376698723,0.08916477961351624,0.019791388180933726,0.005550441353308441,0.0031137483541914144,0.001742031027769547,0.0009235930233866303,0.0004760607992729184,0.00024219119241567698,0.09981279682702998,0.02801385279060301,0.008239888280043859,0.004030465843191664,0.002198431144215875,0.0011589638854302964,0.0005968587686373032,0.00030378595068781015,0.09981279682702998,0.02801385279060301,0.008239888280043859,0.004030465843191664,0.002198431144215875,0.0011589638854302964,0.0005968587686373032,0.00030378595068781015,0.11208380386683572,0.028622886817225517,0.007994976159754818,0.0040051678161740194,0.002196091892177637,0.0011586963861815137,0.0005968253038009727,0.0003037816521272917,9.637180115367734e-5,1.787172768910162e-5,3.424584501056862e-6,7.105768510409285e-7,1.5030674487098783e-7,3.0908590611834e-8,6.584559670530593e-9,1.7211898237382907e-9,9.637180115367734e-5,1.787172768910162e-5,3.424584501056862e-6,7.105768510409285e-7,1.5030674487098783e-7,3.0908590611834e-8,6.584559670530593e-9,1.7211898237382907e-9,6.777955230401622e-5,1.511825269202859e-5,3.1737720388682333e-6,6.909408138060787e-7,1.485354378055155e-7,3.0747303210562456e-8,6.569918599300463e-9,1.7186910456558088e-9
0.46002197265625,0.07583642181282403,0.018032563828187482,0.005457339686493649,0.003110247298229737,0.0017410229786035834,0.000923420784639992,0.00047597063133152535,0.00024211195661591548,0.07583642181282403,0.018032563828187482,0.005457339686493649,0.003110247298229737,0.0017410229786035834,0.000923420784639992,0.00047597063133152535,0.00024211195661591548,0.08643574964818669,0.019237785038302303,0.00544357881553724,0.003101947245314054,0.0017407901128487235,0.0009234306793657662,0.00047597232259256737,0.0002421121726570889,0.09568456870669985,0.026974802651460707,0.00795722583551547,0.003950353283924004,0.002164883097581052,0.001142456148076322,0.0005883705399381459,0.00029939802715833627,0.09568456870669985,0.026974802651460707,0.00795722583551547,0.003950353283924004,0.002164883097581052,0.001142456148076322,0.0005883705399381459,0.00029939802715833627,0.1081641032576599,0.027586813731805413,0.007709330855068243,0.0039247218405710806,0.002162506268515449,0.0011421854465471332,0.0005883368639461187,0.00029939372431561146,8.939163862074798e-5,1.692091732080561e-5,3.1500838893610614e-6,6.520585678395487e-7,1.3993318788167432e-7,2.8885211523286104e-8,6.092159979243623e-9,1.5525294277333485e-9,8.939163862074798e-5,1.692091732080561e-5,3.1500838893610614e-6,6.520585678395487e-7,1.3993318788167432e-7,2.8885211523286104e-8,6.092159979243623e-9,1.5525294277333485e-9,6.329781281299027e-5,1.4329101116953223e-5,2.91868072923028e-6,6.343752882566371e-7,1.3834487538457777e-7,2.873876308948183e-8,6.078791433430968e-9,1.5503202757561682e-9
0.47003173828125,0.07024537545643722,0.017780070879711857,0.005432636154962792,0.003105544129484066,0.001741321221288292,0.0009235007761330165,0.000475936689984888,0.0002420374644898848,0.07024537545643722,0.017780070879711857,0.005432636154962792,0.003105544129484066,0.001741321221288292,0.0009235007761330165,0.000475936689984888,0.0002420374644898848,0.08083043626826344,0.018565190333402332,0.005395961983153957,0.003097823735089581,0.0017412143595646845,0.000923504575482282,0.000475937717996723,0.000242037648937732,0.08808370866004046,0.0254883429805804,0.007703522100134868,0.0038855856269376433,0.0021349864297806314,0.0011266023478461358,0.0005801145616086146,0.0002950996717399198,0.08808370866004046,0.0254883429805804,0.007703522100134868,0.0038855856269376433,0.0021349864297806314,0.0011266023478461358,0.0005801145616086146,0.0002950996717399198,0.10082707755812233,0.026090270423275323,0.007453227554865279,0.0038598812423646938,0.002132604266497389,0.001126332435413131,0.0005800811835794422,0.00029509542965780927,7.430744483308026e-5,1.537613814349673e-5,2.863349216110193e-6,5.955227888814326e-7,1.2933341234074044e-7,2.6799535291637632e-8,5.617166009218415e-9,1.4073607448413227e-9,7.430744483308026e-5,1.537613814349673e-5,2.863349216110193e-6,5.955227888814326e-7,1.2933341234074044e-7,2.6799535291637632e-8,5.617166009218415e-9,1.4073607448413227e-9,5.453569634882329e-5,1.3032917822068166e-5,2.64936617698187e-6,5.792449063363695e-7,1.2789732743246555e-7,2.6667737293531244e-8,5.605105600154225e-9,1.4054511095007497e-9
0.48004150390625,0.06764946378787778,0.017596127742871025,0.00536022622170597,0.003105922201949051,0.001742467577187252,0.0009238563506147279,0.0004759661584628027,0.00024197013123660268,0.06764946378787778,0.017596127742871025,0.00536022622170597,0.003105922201949051,0.001742467577187252,0.0009238563506147279,0.0004759661584628027,0.00024197013123660268,0.07916051977862916,0.018406321240707887,0.0053317879761515,0.003099822681125705,0.0017422745659421402,0.0009238633298426902,0.00047596735498892583,0.00024197031258260427,0.08462701824617107,0.02455924389285423,0.007480278200237474,0.0038286161369631964,0.002106014507422418,0.0011115855013552336,0.000572195311419714,0.0002909477669398865,0.08462701824617107,0.02455924389285423,0.007480278200237474,0.0038286161369631964,0.002106014507422418,0.0011115855013552336,0.000572195311419714,0.0002909477669398865,0.0974053826171366,0.025143396541881392,0.007228285201804796,0.003803069082954653,0.002103660560876533,0.00111132059733164,0.0005721627614872043,0.00029094365205266154,6.673476562820595e-5,1.4252554922729731e-5,2.5650229268480006e-6,5.362783051520096e-7,1.1748595368825121e-7,2.4655786474651486e-8,5.164597930854791e-9,1.284958587612518e-9,6.673476562820595e-5,1.4252554922729731e-5,2.5650229268480006e-6,5.362783051520096e-7,1.1748595368825121e-7,2.4655786474651486e-8,5.164597930854791e-9,1.284958587612518e-9,5.02660436243955e-5,1.2082370993342116e-5,2.368617647340585e-6,5.213813709322031e-7,1.1619851179271293e-7,2.453865564984076e-8,5.153858938176461e-9,1.2833369142347085e-9
0.49005126953125,0.06620603280499446,0.01695892135400976,0.005367512680161369,0.0031128091911241432,0.0017449431788411226,0.0009245115776395462,0.0004760542824699727,0.00024191027789379347,0.06620603280499446,0.01695892135400976,0.005367512680161369,0.0031128091911241432,0.0017449431788411226,0.0009245115776395462,0.0004760542824699727,0.00024191027789379347,0.07698536100881771,0.018033349066910617,0.005327456172770308,0.003105280461884798,0.0017448365873050436,0.0009245223526854505,0.0004760558967741232,0.00024191043270531577,0.08140018225532887,0.02327824573458633,0.007288041995041143,0.003779468500070524,0.00208096441397552,0.0010975871493208902,0.0005647168803351556,0.0002869989452361657,0.08140018225532887,0.02327824573458633,0.007288041995041143,0.003779468500070524,0.00208096441397552,0.0010975871493208902,0.0005647168803351556,0.0002869989452361657,0.0941466902498777,0.02381884708797765,0.007035239245123477,0.003754317550410717,0.002078670537257648,0.0010973315573767656,0.0005646856940917227,0.0002869950238783321,5.941727388040232e-5,1.2428079810328387e-5,2.259083258159104e-6,4.7597481817826486e-7,1.0586702393984693e-7,2.2498480154922013e-8,4.742210316883321e-9,1.1839458084912457e-9,5.941727388040232e-5,1.2428079810328387e-5,2.259083258159104e-6,4.7597481817826486e-7,1.0586702393984693e-7,2.2498480154922013e-8,4.742210316883321e-9,1.1839458084912457e-9,4.604268764466178e-5,1.0532008367729527e-5,2.0838892219720764e-6,4.629619261006199e-7,1.0473939058271275e-7,2.2396769145488412e-8,4.7328251940740986e-9,1.1825964623675059e-9
0.50006103515625,0.06413532307345349,0.016273741392558553,0.005340827251099991,0.0031222302402371437,0.0017484546609520298,0.0009254128695606374,0.0004762033834596499,0.00024185892440497457,0.06413532307345349,0.016273741392558553,0.005340827251099991,0.0031222302402371437,0.0017484546609520298,0.0009254128695606374,0.0004762033834596499,0.00024185892440497457,0.0740786788201482,0.017282204918391973,0.005297985004067169,0.0031143531786828006,0.0017483511256563087,0.0009254170467667106,0.0004762047612148346,0.0002418590391187407,0.0756361894870791,0.0221501637251518,0.007097783975235131,0.003734395961470249,0.002057575240087087,0.0010847831020123087,0.0005577808122892256,0.00028330866543191597,0.0756361894870791,0.0221501637251518,0.007097783975235131,0.003734395961470249,0.002057575240087087,0.0010847831020123087,0.0005577808122892256,0.00028330866543191597,0.08814862162388426,0.022629613151060914,0.006845514951246846,0.003709962693355346,0.002055379473632895,0.001084541071498366,0.0005577515154594487,0.0002833050023169109,4.615207880956368e-5,1.0508452343735726e-5,1.8988617171959616e-6,4.1216297609447033e-7,9.400177592519937e-8,2.040896071208138e-8,4.359449593887476e-9,1.1024376539728693e-9,4.615207880956368e-5,1.0508452343735726e-5,1.8988617171959616e-6,4.1216297609447033e-7,9.400177592519937e-8,2.040896071208138e-8,4.359449593887476e-9,1.1024376539728693e-9,3.779637183523439e-5,8.901095117274319e-6,1.755991523455368e-6,4.020917748700882e-7,9.308338158180529e-8,2.0323566458976245e-8,4.3514401140884766e-9,1.1013345361546784e-9
0.510009765625,0.06270380592027247,0.016318924682867785,0.0053673669864890885,0.0031362595686740017,0.0017526486892982622,0.0009265137867792716,0.00047639763216366824,0.000241817131213029,0.06270380592027247,0.016318924682867785,0.0053673669864890885,0.0031362595686740017,0.0017526486892982622,0.0009265137867792716,0.00047639763216366824,0.000241817131213029,0.07348425523516464,0.01690269756990636,0.005323526465881984,0.0031292454335806004,0.0017525291440417844,0.0009265183661109248,0.00047639851415293475,0.00024181723565755368,0.07310227873194264,0.021489525362994876,0.006971632542206168,0.003701517546747557,0.002038292723116809,0.001073601941247061,0.0005515567825428749,0.0002799497482061589,0.07310227873194264,0.021489525362994876,0.006971632542206168,0.003701517546747557,0.002038292723116809,0.001073601941247061,0.0005515567825428749,0.0002799497482061589,0.08543833737830386,0.02192123933244791,0.006721358913662382,0.003677994107410065,0.0020362231254794157,0.0010733770946701876,0.0005515298465782423,0.0002799464027834622,4.041022985131306e-5,9.250468008242332e-6,1.6262470704484509e-6,3.606547792582749e-7,8.3779984281482e-8,1.8528452293179842e-8,4.028885168942937e-9,1.038577152775898e-9,4.041022985131306e-5,9.250468008242332e-6,1.6262470704484509e-6,3.606547792582749e-7,8.3779984281482e-8,1.8528452293179842e-8,4.028885168942937e-9,1.038577152775898e-9,3.3892121379827515e-5,7.837091731637278e-6,1.5130189421518646e-6,3.536477280739918e-7,8.309299378378916e-8,1.8458991317071644e-8,4.022214028683967e-9,1.0376935045840454e-9
0.52001953125,0.062221950540147175,0.016116876949531695,0.005416780169359036,0.003153744050301291,0.0017578013288908358,0.0009278259497649434,0.000476643184492648,0.0002417840049832459,0.062221950540147175,0.016116876949531695,0.005416780169359036,0.003153744050301291,0.0017578013288908358,0.0009278259497649434,0.000476643184492648,0.0002417840049832459,0.07241780766203079,0.0167514739788122,0.005365401292797279,0.0031462438734008425,0.001757690880363947,0.0009278285216199453,0.0004766438584001213,0.00024178407488100367,0.07080343566485087,0.020639741266866615,0.006873197933839482,0.003676267673992607,0.0020221308548436655,0.0010636377319327363,0.0005459813357550388,0.00027693071660500927,0.07080343566485087,0.020639741266866615,0.006873197933839482,0.003676267673992607,0.0020221308548436655,0.0010636377319327363,0.0005459813357550388,0.00027693071660500927,0.08294500743388701,0.02099527939220131,0.006626580252303297,0.003653895101054743,0.002020217994911724,0.0010634343439264245,0.0005459572585119677,0.00027692774764233384,3.53304750811603e-5,7.529446641954486e-6,1.3969809913340386e-6,3.184393033470381e-7,7.520521261514537e-8,1.684624433153939e-8,3.748145152836236e-9,9.891933826437052e-10,3.53304750811603e-5,7.529446641954486e-6,1.3969809913340386e-6,3.184393033470381e-7,7.520521261514537e-8,1.684624433153939e-8,3.748145152836236e-9,9.891933826437052e-10,3.0245362723244018e-5,6.392432467223482e-6,1.310295651029442e-6,3.140756825151163e-7,7.474834865478984e-8,1.679190051177239e-8,3.742750935176962e-9,9.885071932458588e-10
0.530029296875,0.06096504285739732,0.015883193151358405,0.005459487182039136,0.003174680105839824,0.0017640001397695245,0.0009293192288541607,0.000476926051219036,0.0002417594251394624,0.06096504285739732,0.015883193151358405,0.005459487182039136,0.003174680105839824,0.0017640001397695245,0.0009293192288541607,0.000476926051219036,0.0002417594251394624,0.07089387965725136,0.016508035325873256,0.005407366399138019,0.003167900045091512,0.0017638267888120864,0.0009293253702254892,0.0004769268382827239,0.0002417594925006179,0.06874098597511741,0.020166927029009747,0.006800566537248776,0.0036585729153436886,0.0020087192139904776,0.0010553311676740694,0.0005412190738928526,0.00027431874624796903,0.06874098597511741,0.020166927029009747,0.006800566537248776,0.0036585729153436886,0.0020087192139904776,0.0010553311676740694,0.0005412190738928526,0.00027431874624796903,0.08068732868887096,0.020472629440882135,0.00655945424626343,0.0036375827146479843,0.002007001574068663,0.0010551528497789872,0.0005411982845628428,0.0002743162047579606,3.0918751267029744e-5,6.555560488283277e-6,1.2182461537673162e-6,2.862275175473681e-7,6.823303131588713e-8,1.5464619822137538e-8,3.5232187947200125e-9,9.523766007546831e-10,3.0918751267029744e-5,6.555560488283277e-6,1.2182461537673162e-6,2.862275175473681e-7,6.823303131588713e-8,1.5464619822137538e-8,3.5232187947200125e-9,9.523766007546831e-10,2.6936467950232987e-5,5.582295711927731e-6,1.1508151407251465e-6,2.835079961900133e-7,6.797452033203077e-8,1.5423551075301473e-8,3.518984833048412e-9,9.518505398201001e-10
