time,L1_DG_8,L1_DG_16,L1_DG_32,L1_DG_64,L1_DG+limiter_8,L1_DG+limiter_16,L1_DG+limiter_32,L1_DG+limiter_64,L1_DFRG_8,L1_DFRG_16,L1_DFRG_32,L1_DFRG_64,L2_DG_8,L2_DG_16,L2_DG_32,L2_DG_64,L2_DG+limiter_8,L2_DG+limiter_16,L2_DG+limiter_32,L2_DG+limiter_64,L2_DFRG_8,L2_DFRG_16,L2_DFRG_32,L2_DFRG_64,KL_DG_8,KL_DG_16,KL_DG_32,KL_DG_64,KL_DG+limiter_8,KL_DG+limiter_16,KL_DG+limiter_32,KL_DG+limiter_64,KL_DFRG_8,KL_DFRG_16,KL_DFRG_32,KL_DFRG_64
0.10009765625,0.09537510952389873,0.03868711463640456,0.011110121226674449,0.0019007094947891237,0.0922633192461551,0.03707714739897879,0.010662992921275446,0.0019007094947891237,0.09207497785519944,0.03793008318261984,0.011729743976855818,0.0021317428914782383,0.1463953309673496,0.0731811918879549,0.02576758682921619,0.005094176046449069,0.1432406983137465,0.07078730134596217,0.024906862520840303,0.005094176046449069,0.14356190261399276,0.07256694634324082,0.02755614223499849,0.006018331178474639,15.05612027811225,18.840076024386274,12.077085982523458,1.5571552902816874,15.294022928359697,19.089625737763054,17.569257146923672,1.5571552902816874,15.210174140798085,9.243113158208688,3.895401673275935,0.4242361365335937
0.110107421875,0.09547627361098295,0.03877791590171622,0.011219500066014286,0.0019456152201075799,0.09232185086571983,0.037272557656642606,0.01084299653128476,0.0019456152201075799,0.09236888236152263,0.03854597110881413,0.012156271460859408,0.002320562723141067,0.14666056378374048,0.07391989249306216,0.026237424032101338,0.005351376255905793,0.14354611756352942,0.0718720272935294,0.025388084480819993,0.005351376255905793,0.1438913087976961,0.07393519769173192,0.028292779823644917,0.0063967732077939285,14.760326332908079,14.944162874852802,18.015863916043045,1.7180501865919517,15.280181198452759,14.955827001965416,16.95957484145197,1.7180501865919517,15.179767097620413,9.359400350878458,4.048395266083165,0.4454019232598014
0.1201171875,0.09539064401880132,0.038455781499264395,0.011341389028824101,0.0020339298654974626,0.0923470633870095,0.037277376783701216,0.010814480209630134,0.0020339298654974626,0.09271419852112434,0.039145418656394794,0.012680687730382365,0.002495787247920205,0.14722209827744384,0.07536125969104125,0.027033170719397114,0.005639016064451527,0.1441809869099948,0.07373523541389045,0.026167862996517504,0.005639016064451527,0.14461023968745987,0.07601486113669438,0.029532795447952728,0.0068024959379003064,16.05060807524653,19.953966639915972,24.241404500528944,1.7842045785006875,16.577480074969774,20.242716369052356,22.69867695180905,1.7842045785006875,14.97535915967243,9.58980797527996,3.995685524004654,0.4660619159138115
0.130126953125,0.09592754823741574,0.039207471682150045,0.01218369575090958,0.002250543360446957,0.09282028164330926,0.037920909636587966,0.011511069622829457,0.002250543360446957,0.093527522027535,0.03988092532111432,0.013259842616931665,0.0026427890126039994,0.14797510293869967,0.07702237062773573,0.027851744487639732,0.0059120797819213165,0.14499652409603048,0.07568116580407164,0.026966756076369978,0.0059120797819213165,0.14561696345449562,0.0781599956610127,0.030651478571234677,0.00717753616302361,16.384152410619567,21.403637509264957,16.525264402750295,2.063451289116915,18.088447772512723,23.77607194615718,22.732742019634188,2.063451289116915,14.500751765725672,9.632105702958578,4.0138057056077265,0.4887481177548051
0.14013671875,0.09666453703973045,0.03994288545811101,0.012423209587863816,0.0023040086907140673,0.09345780160213132,0.03863492530257824,0.011867753975405541,0.0023040086907140673,0.09432245127675015,0.040652090224351005,0.01358502715502096,0.0027862829457584704,0.14867516859357438,0.07789668615832669,0.028217681719733267,0.006178740428993988,0.14561285734585974,0.07650241224731705,0.02732519566708329,0.006178740428993988,0.14659264372744885,0.0792511279437207,0.03118391387434329,0.007552552839143852,18.412427809676466,24.596811024153414,20.553455923081938,2.2062810631273644,18.485748904732983,26.09724337774233,19.3963395780859,2.2062810631273644,13.82052456008044,9.499283798790135,4.033903237845149,0.5102420809872737
0.150146484375,0.0973635418207223,0.04062453309654155,0.01253653887865057,0.002413866106236561,0.09398374408758214,0.0392236112223025,0.011952662797275772,0.002413866106236561,0.09489716047897023,0.041276892614891765,0.013929943680004254,0.0029530695523869743,0.14910539634305273,0.07804793824905365,0.028704722424375242,0.00647082919652039,0.14594552483543916,0.07632013586590063,0.027777487128378492,0.00647082919652039,0.14723755273854014,0.07955035372126688,0.031930116429431304,0.007947822362952208,15.4948560190092,24.229002549561983,20.67378989784556,2.357965752131698,18.26270041561807,27.227798768195676,21.34600232972937,2.357965752131698,13.106443955643751,9.31075721713735,4.077308963443949,0.5312885715996345
0.16015625,0.09790802298092309,0.04115938945916308,0.013086209862891331,0.002570265244822275,0.09427659427284829,0.03962074903929846,0.012349363719959115,0.002570265244822275,0.09529681098456083,0.04182217031782788,0.014417845846323024,0.0031276943944186716,0.14918014118370695,0.07786942239429367,0.0292534745148802,0.006698922450892249,0.14589686021799178,0.07591940581617854,0.028229296626041952,0.006698922450892249,0.14745011386305643,0.07959167935046298,0.032663379854502655,0.008281917565280744,15.295045084274836,22.10790643096561,19.335287054189546,2.678369569641569,17.865846583901448,26.766152911313274,19.221392081837294,2.678369569641569,12.508260577446693,9.126293461654868,4.243323709013066,0.5552244161716421
0.170166015625,0.09851976720446945,0.041754055215828596,0.013256244361186456,0.0026718001782239276,0.09459254719070155,0.040063438124713954,0.012600573807303247,0.0026718001782239276,0.09571406237340505,0.042478745829276306,0.014768458811282258,0.003243903936133681,0.1489353946300886,0.07793624468202799,0.02968581810506046,0.006976944504879251,0.1454778996856049,0.07594776003016007,0.02864624910839909,0.006976944504879251,0.14733407627444006,0.07998412338527576,0.033319283217730415,0.008654264670732223,15.529443502567938,22.55414629308144,22.593569456545502,2.883421047816042,17.441464035557722,24.09349960630064,20.701541448156917,2.883421047816042,12.042732654070694,8.894211732999542,4.244362432681521,0.5768984754703568
0.18017578125,0.09900014851253787,0.04184307977818128,0.013214598293766278,0.0027698236023690702,0.0948138156160736,0.04018196128436953,0.012473521095521413,0.0027698236023690702,0.09606152739805433,0.04292310967107427,0.015095615019950166,0.003394436995673253,0.1486297830341748,0.07846768063590959,0.030288852658376345,0.007260145731840453,0.14505594945797426,0.07658119871057684,0.029261455365654897,0.007260145731840453,0.14716350066262243,0.08079414838210684,0.03424451821793978,0.00903010373077896,14.877956662429266,21.959194291283232,23.047419763341683,3.1770082626650344,16.43091183368383,25.77483769018198,26.37473709467655,3.1770082626650344,11.885151325222946,8.651550946353282,4.196381560735513,0.5978012829080415
0.190185546875,0.0993683784498601,0.04229786525712148,0.01389039737206287,0.0028555224052680675,0.0949723862801449,0.040462422944247074,0.01294042303553266,0.0028555224052680675,0.09641789962920702,0.04330423025562681,0.015684284896105287,0.003581476337150192,0.14838592877661164,0.07917214625814846,0.030991791808379125,0.007451863857062214,0.14477599813718384,0.07738364313054519,0.029890528571130195,0.007451863857062214,0.1471033400454163,0.08169803354103808,0.035160801967857494,0.00932972689345259,14.238502350094876,19.876110759692242,16.52885366372944,3.372743998884396,16.124082832399694,25.89134700747428,24.461145931942216,3.372743998884396,11.916477286184769,8.471252692149948,4.274236979799716,0.6224128286042833
0.2001953125,0.09971524789528495,0.04295270993965605,0.014368208202764304,0.003047268272712717,0.09522659042260634,0.041127545069658024,0.013484147696957622,0.003047268272712717,0.09689302339343422,0.04389014441325977,0.016035070919263456,0.003687776952895527,0.14832028604152786,0.07963722629501742,0.03138948039957566,0.007740443984359217,0.14477678487744586,0.07784684115069049,0.030275267890850912,0.007740443984359217,0.14726170272378442,0.08232385003088803,0.03569197980666949,0.009699301898581172,14.558789182940124,21.966306954143086,14.74666758811575,3.9542715041125613,15.88248131791968,24.344053237567707,21.018751366383498,3.9542715041125613,12.087135554219163,8.414283238623643,4.282906811261325,0.6441666735081585
0.210205078125,0.09992694743236062,0.043403097720115164,0.014326996440175765,0.0031199733983523037,0.095463812194916,0.04157407086572704,0.013497319070333968,0.0031188788820536227,0.09737971770278428,0.044468386804651885,0.016204103945095572,0.0038216068114748526,0.14848526230853432,0.07970039581045661,0.03176891927585331,0.008005267166606806,0.1450830920540845,0.07781988606808421,0.03067961602042627,0.008004489847428286,0.14766545102297632,0.08265265564448308,0.03628018009716427,0.010050145228929061,13.250828034818515,19.165865101745315,17.44010704096167,4.0455940781223365,15.115816872866121,23.261259565144776,21.062923904628015,4.052739943418155,12.332644805144469,8.488717790699404,4.343708992142794,0.6646892399563782
0.22021484375,0.09987656358747986,0.04362043286830055,0.014632602711685521,0.0031383594777470675,0.0955080053356264,0.041734118565231876,0.013712870525424416,0.0031375633952076378,0.097742446986851,0.04493244244216043,0.016664393591781117,0.004012640686478054,0.14889464366078953,0.0796742137861629,0.03222515382639963,0.008173378032339439,0.14568260237374725,0.07774235072438535,0.031052773412298583,0.00817281234439119,0.14830525837583275,0.08300762145114307,0.03688961731148718,0.010325265767620483,12.476466097937825,22.383007433991793,16.331784258716052,4.247833124488625,14.167244157681665,20.58878346233993,21.3835587760101,4.232999376561716,12.581414102685473,8.579683983535299,4.4484221988536286,0.689581273211215
0.230224609375,0.09974941667138952,0.04394483160743863,0.015076938358017877,0.0033874895619131853,0.0955643950080521,0.04201943281458349,0.014133267356867638,0.003385618613648573,0.09817773380026597,0.045548150064705605,0.017031324249504497,0.00410870031415857,0.1495903767853501,0.08006974772122001,0.032641872162269416,0.008467614811884185,0.14659421682830306,0.07827831065292483,0.031433812728512596,0.008465376063627482,0.149221023172091,0.0838314684856465,0.037481727477590786,0.010689227434301106,13.26049057936298,17.646965033545424,21.23906322209126,5.8112024381813265,14.116761653873102,22.15632071141153,23.871745819866735,5.387097689130082,12.764907953066476,8.584636214222646,4.394763442437113,0.7112221851268133
0.240234375,0.09930357315862165,0.04374302569407667,0.014870849145021185,0.0034553065516369857,0.09559348494391283,0.041931258580184046,0.013883773763624634,0.0034488256964856833,0.09854469567959633,0.04596067038866794,0.017139692640091214,0.0042329772066458625,0.1505700507155467,0.0810235683664281,0.03309948840277898,0.0087088510380651,0.14780073836187588,0.07949435760567361,0.03191075128523906,0.008702882101499238,0.15043195860903902,0.08512373077508889,0.03819048200772589,0.01101272037511031,13.153456159450391,15.519078988187976,25.835366208711932,4.389118773249143,15.777831893997035,24.269902208408975,26.60204609770553,4.4330285388624135,12.829396679834943,8.526421353659323,4.3883617588644315,0.7313989712643709
0.250244140625,0.09928432065734842,0.04392808205050203,0.015336240055107959,0.0034507820297670537,0.09591744743171085,0.04203457938935103,0.014196132710852277,0.0034449624491667856,0.09932255983655199,0.04636711872580906,0.017735248691309075,0.004412994013809282,0.1520512587738524,0.0823788037257994,0.03370146486934657,0.008866850717882051,0.14954039150467915,0.08109154370717807,0.03242656365567435,0.008861284431602846,0.15222702945846991,0.08667091070052772,0.038959393394256026,0.011273846869107321,14.656569574841354,18.558581739080033,20.80751888457295,5.750160017236554,17.181789104670628,23.25776782154585,26.031952188473504,5.491650295266505,12.69432303635114,8.479948698681955,4.48585973283399,0.756218552738314
0.260009765625,0.10014841140394315,0.04485377955086529,0.016088775575102188,0.0036910231839287692,0.09683980816749757,0.04290354056050382,0.014883799991788103,0.0036847278423181905,0.10027443717390688,0.04696086386173963,0.018165656244686978,0.004503706627058188,0.153339573313284,0.08335718965473848,0.03412412064046798,0.009153892880999706,0.15098936532083887,0.08211825205094714,0.0328214240643693,0.009144561849820411,0.1537828359912534,0.08772428728233879,0.03947871692827211,0.01162009280912092,15.28038079296517,19.579473158880067,11.470793551253891,6.676849985717943,19.137402946297737,24.16771675662388,22.77912944119478,6.765877273703539,12.390350372213767,8.471702825135775,4.5050352277344725,0.7769850436100727
0.27001953125,0.10092758221953695,0.04535589934104967,0.015901759360094275,0.0037484594756878892,0.09754409595264904,0.04338709131352192,0.014795228889347319,0.0037361523354074483,0.10109335888283041,0.04738231130745567,0.01816409390132795,0.004643249027997314,0.15440112033377845,0.08375217787886098,0.03440827106881611,0.009368524460205278,0.15196299138240385,0.08242146164555783,0.033126908586836784,0.009354027926411204,0.15508026137691205,0.088230566461221,0.03992804699658361,0.011915318191949775,15.943138064721463,24.13183476057723,18.50680972659131,5.093300469310061,19.93718755936021,25.26523546007244,20.81363133302453,5.08861756216066,11.944369021521995,8.476050693864476,4.550855604827589,0.7970606986749801
0.280029296875,0.10149702130590986,0.04561995267607019,0.016110116002036767,0.0037641839142751867,0.09799808004725225,0.04365739827999968,0.01497744444642255,0.003751399739852476,0.10172905371398146,0.047816348703502896,0.018560721593090225,0.004803879247972123,0.15507677872697143,0.08370584597588832,0.03481404390581994,0.009531025639653645,0.1524610377734192,0.08222473759376117,0.0334868512333687,0.009515852514369195,0.1559461235590565,0.0883979037741606,0.0404793344338299,0.01217417057581314,17.79577351835876,27.989865143352585,23.6013654511102,8.631400751037058,20.011971369301868,25.679910454736255,22.58104715323532,7.8596013074326345,11.413826855269221,8.436892456953272,4.602778558648255,0.8214201985429578
0.2900390625,0.10223316507627432,0.04612570877827972,0.01658662616973385,0.003967375822482859,0.09846520561935668,0.04405227156944907,0.015417238832957337,0.0039489253977512285,0.10231331156716186,0.048374312329072924,0.01897577514095956,0.004886482897080853,0.15539696524704188,0.08365816892198685,0.03519970924059936,0.009808396142663576,0.1525838609384676,0.08200588128093507,0.03385321036654645,0.009787481376766587,0.15642652952443817,0.08861524819232733,0.04099268929360422,0.012508269476016751,16.768623963330143,21.196768438976754,18.141136205322706,8.51680904051411,20.097098220150418,26.598881778065838,25.151769952450127,8.657664929428371,10.863201463849233,8.334873365423688,4.547801147734387,0.8424167131284895
0.300048828125,0.1028013606096029,0.04623086918415885,0.016304858723104193,0.0040222443115622624,0.09873481729012219,0.044109142166888916,0.015118458721046751,0.004000653030398655,0.10277105058428655,0.04878362611654273,0.018960889221816903,0.005032956665851573,0.1554317515917085,0.08391710234835176,0.035569134703768907,0.010003591958744677,0.15241389701975241,0.0822266197665579,0.03422023532728034,0.009977781909352616,0.15661694790747102,0.08910977093975687,0.04157532102738964,0.012781972353368932,15.37752940678517,16.522117272092945,17.147875861229444,6.623581354955166,19.68347677197096,28.452157259551843,26.739025914119544,6.126788737425797,10.361068182994316,8.24140585362952,4.563381759223949,0.8623277863146065
0.31005859375,0.10334578609653222,0.04648183243421464,0.01665008719816261,0.00409690672021409,0.09892366885616992,0.044275360851893576,0.015386673316199095,0.004076420638200908,0.10315098945409826,0.049015291014988284,0.01939357841027891,0.005173984983863419,0.15530998561013254,0.08443300296887633,0.0360666770677829,0.010176337724001002,0.15212028570010772,0.08278201544920064,0.03466911847250625,0.01014696288405247,0.15666278373224832,0.0897432070666058,0.04221132158304172,0.013042422430171835,15.390686336417431,18.921271616792072,22.785747233651815,12.834527534754399,19.24407248466278,27.040070133799837,26.85815016157767,12.414788711946187,9.957800530609058,8.248393767166597,4.657241151203696,0.8860271803300006
0.320068359375,0.10398732656317083,0.047215724580493536,0.017494469737928946,0.004263736300421032,0.09919248543319775,0.0449146770427425,0.016059456351723417,0.004235044985643671,0.10357839729349685,0.049623358321442365,0.01999174692566332,0.005255174211972948,0.15516020789642168,0.08493016390560161,0.03651653658503058,0.010429119854479403,0.1518520539302889,0.0832834983819581,0.035058117440040205,0.010392801674254338,0.15669432954881,0.09032675072214605,0.042734421371261995,0.013351038851976747,15.555686817266455,19.321127036613913,18.318256639646144,12.72376617145634,18.52270634774675,24.452048589484452,24.603480180025088,12.589176198180894,9.668562004578813,8.317713021096868,4.688831759675083,0.9067742245745006
0.330078125,0.10443281380923157,0.0476484457307658,0.017342903572642024,0.004301120712346242,0.0993952613574285,0.04528038400486925,0.016010691965466752,0.004270818720673109,0.10392902314699866,0.05007128315560826,0.02001428341312906,0.005407678767477579,0.15503258525448155,0.0851261837531364,0.036761807129701146,0.010612419769623268,0.1516676970581772,0.08343375296480436,0.03531914271171117,0.010571446390909713,0.15675201222417195,0.09069080497198337,0.043115189742487674,0.013609850654698791,14.857167159678305,20.38348927732958,16.830029817731134,8.984750934434855,17.340808614211884,22.63425445631459,21.722975582562924,7.589684998143977,9.48454828550295,8.380745225403759,4.716706916569358,0.926454924847657
0.340087890625,0.1047742899009711,0.047818117266529486,0.01751045695431868,0.004421242561264524,0.09956489287103193,0.0454966403897597,0.016190420411253476,0.004393871421039391,0.10434607019790958,0.05046177997822455,0.02021933100357099,0.005521494875053218,0.15498196729418756,0.08511661560324336,0.03711331204192774,0.010797504607802665,0.1516194034540656,0.083434177582231,0.03566719989797713,0.010748155235087091,0.1569076500209356,0.09100733508019333,0.043600698834274025,0.013873603297858415,13.757406135402382,26.96239399020026,25.851721067653724,13.261085141337423,16.307421925402213,21.703352954615898,23.244133176377794,13.467125522500627,9.363734141754446,8.36417910907838,4.734182717920272,0.9493943527312172
0.35009765625,0.10494866074454128,0.04797656050793744,0.017926277365390757,0.004531317655699975,0.09968049836146335,0.045641355943304,0.01654027469711843,0.004493218000361449,0.10469089178843488,0.05091387218971496,0.020704722091867578,0.0056229671850961446,0.15507580532163734,0.08527931453666224,0.037468695358557874,0.011019078217941918,0.15175669530028346,0.08363809268565188,0.03598896904580701,0.010961566891852797,0.1571487001922538,0.0915058470161085,0.044059764545046586,0.014152688417450352,13.245343748046922,19.25252466370039,18.163637851114856,13.407367341840313,16.15529077074929,24.9782629266622,26.190013949753713,13.195387877678874,9.309975868451017,8.267323403028673,4.694273718667045,0.9699659662520921
0.360107421875,0.10478029782988481,0.047739422149704766,0.01767725540192269,0.004569042563149609,0.09979427014130862,0.045468652901677786,0.01629793997479768,0.004526448518535771,0.1049143026652313,0.05121960214817102,0.02068457688546603,0.005770310913896364,0.1553139225906367,0.08584754232684749,0.037778431016017404,0.011199129190953344,0.15206573046627334,0.08432635923701769,0.03630167986747322,0.011136453471994719,0.15751818692246888,0.09231445524438477,0.04454394807946077,0.014403849737437933,13.070855807569995,18.61611082345362,17.834249778209276,15.765330288177845,16.248574174228963,26.74762114283993,27.12768564587425,9.122476595615597,9.274827941598174,8.169944590825358,4.720096134611675,0.9892735435224871
0.3701171875,0.1046694912829402,0.0479660501060537,0.018007438941133373,0.0047220939747162904,0.09994497879495393,0.045593424888484495,0.01652974811040562,0.004680118244521934,0.10517508761123617,0.051352276302288107,0.020897336964831276,0.00585014650782919,0.15573615794959517,0.0867944784824592,0.03821018244787421,0.01139416376772289,0.15258229858255035,0.08543169523948237,0.03669681080902386,0.011320837263579865,0.15807275704436696,0.09334412182606139,0.04510107874866853,0.014669232358895183,13.006435118854183,16.69735098545576,22.512648066184312,13.319035282091642,16.55788471849505,26.37571059478533,26.762748806844627,13.928105786239822,9.236945869899966,8.141161076919714,4.803724114726649,1.011471246000238
0.380126953125,0.10510070050944596,0.0487349266212004,0.0186892121093987,0.004771991697039279,0.10035982878251182,0.046181110030557485,0.017072779278389585,0.00471769599282153,0.10569058276670708,0.051999802967841555,0.021607112795709996,0.005983148053322224,0.15628245845424046,0.08784061029002282,0.038637056981829454,0.01158206690281849,0.1532312627168486,0.08656518088095341,0.03705453014050477,0.011499225409521183,0.1587599786626022,0.09437283297248487,0.04558528706841154,0.01491782712525494,14.274704816867576,16.708015236096106,18.710370036402615,16.051610360310335,17.258200911368583,24.773873714786117,26.00279655478947,13.931639065668138,9.178354808763203,8.174794540665074,4.841160381345214,1.0319108702003685
0.39013671875,0.10564102768906236,0.04927936387855519,0.01871463788843095,0.00483848329884283,0.10085342771670444,0.04670773144487329,0.017160430009080498,0.0047816643474715825,0.10617733129273002,0.052422557762782436,0.0216681671683929,0.006126080956624491,0.15678575834014086,0.08839339386121642,0.038877862088807724,0.01176661138333491,0.15381482349893183,0.08708068127631588,0.03730082648503408,0.011676745362806266,0.15941063617874057,0.09495367299265778,0.04593254062437746,0.015167684406736374,13.679362540703732,20.941703355450855,20.61284293570594,10.169175177682922,18.46265488703259,24.266736698319914,23.264868229664568,11.194195344544237,9.094410316058722,8.2061445234343,4.85267463128013,1.050694907216099
0.400146484375,0.1061190991751748,0.049590541736738686,0.018856113586469433,0.005005283968506464,0.1012474620294507,0.04706675250156905,0.017278566312991347,0.004941960586097819,0.10661272195398606,0.05273286998620116,0.021723331668675232,0.006172540937421503,0.1571019418952422,0.08851489769594989,0.03918204711575886,0.011965937832603794,0.1541193964715958,0.08713017276658307,0.037605265986627334,0.011865188727305874,0.15987762054533786,0.09522401236253605,0.046361489254046845,0.01543059871947696,14.787659140223099,23.247407286953834,21.720398832352906,8.60968435080864,19.214411108750383,23.50994665510405,23.276267401741173,14.418537297510026,8.994011499057214,8.202733149494483,4.851380336185593,1.072242006834334
