time,L1_DG_16,L1_DG_32,L1_DG_64,L1_DG_128,L1_DG_256,L1_DG+limiter_16,L1_DG+limiter_32,L1_DG+limiter_64,L1_DG+limiter_128,L1_DG+limiter_256,L1_DFRG_16,L1_DFRG_32,L1_DFRG_64,L1_DFRG_128,L1_DFRG_256,L2_DG_16,L2_DG_32,L2_DG_64,L2_DG_128,L2_DG_256,L2_DG+limiter_16,L2_DG+limiter_32,L2_DG+limiter_64,L2_DG+limiter_128,L2_DG+limiter_256,L2_DFRG_16,L2_DFRG_32,L2_DFRG_64,L2_DFRG_128,L2_DFRG_256,KL_DG_16,KL_DG_32,KL_DG_64,KL_DG_128,KL_DG_256,KL_DG+limiter_16,KL_DG+limiter_32,KL_DG+limiter_64,KL_DG+limiter_128,KL_DG+limiter_256,KL_DFRG_16,KL_DFRG_32,KL_DFRG_64,KL_DFRG_128,KL_DFRG_256
0.11004638671875,0.027489224855233783,0.011995717370957368,0.005986692882800489,0.0029928973369663103,0.0014964124157916428,0.027489224855233783,0.011995717370957368,0.005986692882800489,0.0029928973369663103,0.0014964124157916428,0.028670070644062746,0.011977204750553454,0.0059869051798084934,0.002992887017816702,0.0014964124123716164,0.043470223513450104,0.018320579745980947,0.009104092795474751,0.0045523833975178,0.002276006018515657,0.043470223513450104,0.018320579745980947,0.009104092795474751,0.0045523833975178,0.002276006018515657,0.04769563833584576,0.018348887891231007,0.00910385076169294,0.004552379981999193,0.0022760059870479367,0.06268383467429883,0.0008975834863773543,0.00014292126702688848,3.917106899618501e-5,9.93632097080276e-6,0.06268383467429883,0.0008975834863773543,0.00014292126702688848,3.917106899618501e-5,9.93632097080276e-6,0.014625088232350026,0.0008110371780083419,0.00014727263348083397,3.922835475579191e-5,9.936399136957168e-6
0.12005615234375,0.029016784045575422,0.012045093028262907,0.005984511384012112,0.002992905462693292,0.0014964014511746004,0.029016784045575422,0.012045093028262907,0.005984511384012112,0.002992905462693292,0.0014964014511746004,0.028392141132202692,0.012071513602270632,0.00598425194786268,0.0029928969874698603,0.0014964012883475653,0.04967348045801184,0.018865902265945436,0.009345076186922888,0.004672605351703948,0.002336113769560089,0.04967348045801184,0.018865902265945436,0.009345076186922888,0.004672605351703948,0.002336113769560089,0.04750644649162745,0.019039160629441155,0.009344865004000174,0.004672600056797994,0.0023361137187249362,0.06384246721915228,0.0008572781332778677,0.00015474449118432927,4.113729640194797e-5,1.0507947099910885e-5,0.06384246721915228,0.0008572781332778677,0.00015474449118432927,4.113729640194797e-5,1.0507947099910885e-5,0.01497990584018413,0.0006705248865329114,0.00015947850711365132,4.124524857063215e-5,1.0507980099295706e-5
0.1300048828125,0.030273003851329246,0.01213943688378155,0.00599056049275341,0.0029929505878527694,0.001496414681358703,0.030273003851329246,0.01213943688378155,0.00599056049275341,0.0029929505878527694,0.001496414681358703,0.030432236255293767,0.012030074939097744,0.005988269344372196,0.002992950342794393,0.0014964146507870767,0.05600890277212837,0.01953678486044531,0.009598795037319145,0.00479744545262113,0.0023989147824413017,0.05600890277212837,0.01953678486044531,0.009598795037319145,0.00479744545262113,0.0023989147824413017,0.05881431354879806,0.019528905574707725,0.009598153756294334,0.004797437425742249,0.0023989147048424464,0.025634759113812876,0.0024047209479666513,0.00020389526107862476,4.265968988254049e-5,1.093538638103005e-5,0.025634759113812876,0.0024047209479666513,0.00020389526107862476,4.265968988254049e-5,1.093538638103005e-5,0.010802091102402192,0.001581891082687621,0.00019815284830557403,4.303065759907262e-5,1.0935528145854966e-5
0.1400146484375,0.03247174558888919,0.01202108874780909,0.0059776780662440165,0.002992904805340189,0.0014964216610601736,0.03247174558888919,0.01202108874780909,0.0059776780662440165,0.002992904805340189,0.0014964216610601736,0.034662026994649084,0.01187137500630628,0.005979688637824684,0.0029929226330449228,0.0014964211759444105,0.06477338911994582,0.0201523638684015,0.009864025389679875,0.0049292849479251844,0.0024648503434281377,0.06477338911994582,0.0201523638684015,0.009864025389679875,0.0049292849479251844,0.0024648503434281377,0.07342205869888256,0.01996989217180797,0.009863423136058246,0.004929272777652625,0.002464850222203786,0.03645545092435755,0.0020072353247478462,0.00014073514272359264,4.544706382714581e-5,1.1650410228146561e-5,0.03645545092435755,0.0020072353247478462,0.00014073514272359264,4.544706382714581e-5,1.1650410228146561e-5,0.018705047025242897,0.00160758575390616,0.00015604999225532685,4.5783649271223535e-5,1.1650183775115606e-5
0.1500244140625,0.03819873227817928,0.011991959538550714,0.005979128437723385,0.0029928743920764264,0.0014964230471392363,0.04227788945576594,0.011991959538550714,0.005979128437723385,0.0029928743920764264,0.0014964230471392363,0.03911095344781784,0.012047055452142843,0.005979052907164883,0.002992842892822109,0.0014964226971666476,0.08049995992027617,0.020631261359638872,0.010139806331107698,0.005065966399538415,0.0025332013890502366,0.09521895192182177,0.020631261359638872,0.010139806331107698,0.005065966399538415,0.0025332013890502366,0.08796260077904283,0.020850900323741876,0.010139197744324773,0.005065948207638815,0.002533201203900299,0.2224218075950653,0.0010624434457949916,0.00020499594681865573,4.817660971820155e-5,1.2354346051701341e-5,0.22152686151418702,0.0010624434457949916,0.00020499594681865573,4.817660971820155e-5,1.2354346051701341e-5,0.037582871630583284,0.0009797515724509372,0.00021062029331085237,4.850550985599296e-5,1.2354547794865222e-5
0.1600341796875,0.04371809961135842,0.012144157365651446,0.006001310653939722,0.0029929707588923888,0.001496416030871389,0.060252289587152584,0.012144157365651446,0.006001310653939722,0.0029929707588923888,0.001496416030871389,0.046246242696980897,0.012223939108126733,0.005999929463896946,0.0029928989517481477,0.001496415736282658,0.09447065480563169,0.0215599259257777,0.010425409387191905,0.005206857236329778,0.002603636232513942,0.16217970744839566,0.0215599259257777,0.010425409387191905,0.005206857236329778,0.002603636232513942,0.10601244962022727,0.021798935641267895,0.010424525687861088,0.0052068300705077905,0.002603635952192085,0.46027028207177917,0.0029584604215754117,0.00019020643662608072,5.016279985927481e-5,1.290264373890424e-5,0.43931141506159865,0.0029584604215754117,0.00019020643662608072,5.016279985927481e-5,1.290264373890424e-5,0.0539798618431894,0.0016011352633083114,0.00018386643271148012,5.032488720235372e-5,1.2903539738264338e-5
0.1700439453125,0.04324016039027677,0.012783630529053921,0.005973874729424823,0.0029929780140201313,0.001496444094759683,0.06282897246829643,0.012783630529053921,0.005973874729424823,0.0029929780140201313,0.001496444094759683,0.047114170657541414,0.012660226787590354,0.0059738393535562475,0.0029928464236698427,0.0014964438155203195,0.09422661447231787,0.023897613897423817,0.010720228014993454,0.005351482537497168,0.0026759582311604233,0.16726455877422058,0.023897613897423817,0.010720228014993454,0.005351482537497168,0.0026759582311604233,0.11039891900489264,0.024143953322918556,0.010719433024497705,0.005351443660515352,0.0026759578135939328,0.04244405355547434,0.006867272694806692,0.00024639646796823097,5.303663103749496e-5,1.3630235426367745e-5,0.09807343204301439,0.006867272694806692,0.00024639646796823097,5.303663103749496e-5,1.3630235426367745e-5,0.029434858000593696,0.0040315660727924885,0.00025717883556445985,5.336157473322115e-5,1.3631719161309777e-5
0.1800537109375,0.0449772709060117,0.01312860645076217,0.0059878469805453175,0.0029938698443737373,0.0014964597717493813,0.062223984288459905,0.01312860645076217,0.0059878469805453175,0.0029938698443737373,0.0014964597717493813,0.048498628616901476,0.013070884484297102,0.005988071423534639,0.0029937724012229425,0.0014964583837489846,0.10030459192082063,0.026026845617505588,0.011024265102513994,0.005499246813432752,0.002749828010742802,0.1581856309806197,0.026026845617505588,0.011024265102513994,0.005499246813432752,0.002749828010742802,0.11890368168805349,0.02660101740478696,0.011023452000614036,0.005499191888675208,0.0027498273955162437,0.09173908051679612,0.006693588853857595,0.00020797298635305428,5.70866542187145e-5,1.4728285532468633e-5,0.12200702549871235,0.006693588853857595,0.00020797298635305428,5.70866542187145e-5,1.4728285532468633e-5,0.037225356263884214,0.003756725063088792,0.00019184337914795438,5.7653981141336916e-5,1.4728553169530112e-5
0.19000244140625,0.059982771734192,0.012348414759431735,0.006012008878283631,0.0029923412809259474,0.00149638999794709,0.07284265132199468,0.012348414759431735,0.006012008878283631,0.0029923412809259474,0.00149638999794709,0.06327821065682285,0.012727593752862768,0.006005314935428973,0.0029923681818309015,0.0014963871543963805,0.14894576907863588,0.025709525408566986,0.01133769542937177,0.005649746435240355,0.0028245382939101745,0.1867413429855302,0.025709525408566986,0.01133769542937177,0.005649746435240355,0.0028245382939101745,0.17536963515624954,0.02780628348232835,0.011336083212419468,0.00564967522827752,0.002824537396993749,0.10468196966931241,0.005580835778657221,0.0002966693112329361,5.979525277087077e-5,1.5415380827669588e-5,0.12981125650241215,0.005580835778657221,0.0002966693112329361,5.979525277087077e-5,1.5415380827669588e-5,0.06317241834012866,0.0020839769013809295,0.0003032482736760762,6.130187280077072e-5,1.5409042382580265e-5
0.20001220703125,0.08223414625307064,0.011963264046230758,0.0059737880795223955,0.0029920385930037817,0.0014964400144049852,0.09318611913719475,0.011963264046230758,0.0059737880795223955,0.0029920385930037817,0.0014964400144049852,0.08287447060716718,0.012488727693890759,0.005972036803659491,0.002991993382384521,0.001496442617472665,0.2091625410203729,0.024387361734024598,0.011661820276767083,0.00580240330372713,0.00290089404230923,0.24042604644558882,0.024387361734024598,0.011661820276767083,0.00580240330372713,0.00290089404230923,0.24504669047977598,0.027024060503368797,0.011681858952104605,0.005802317497331817,0.002900892757711092,Inf,0.00351165007385428,0.00020474694862200984,5.49598768578161e-5,1.458097789380196e-5,Inf,0.00351165007385428,0.00020474694862200984,5.49598768578161e-5,1.458097789380196e-5,0.10194832059890359,0.0012104596216566202,0.00019267017461986683,5.737345784077815e-5,1.458081614162024e-5
0.21002197265625,0.09467735386927324,0.012911548962607704,0.006052515378403079,0.00299326624048518,0.0014965049286388085,0.10440321488354366,0.012911548962607704,0.006052515378403079,0.00299326624048518,0.0014965049286388085,0.09157395819580724,0.013815466702033714,0.006022807000189079,0.0029933662504672237,0.0014965040803222016,0.23890236597578163,0.027962627320090375,0.01199808967152734,0.005956960935820902,0.0029780560775030775,0.27219861173455495,0.027962627320090375,0.01199808967152734,0.005956960935820902,0.0029780560775030775,0.2724350901039903,0.030929634037147394,0.011976023970060848,0.005956850689037328,0.002978054254811888,0.2606151913281188,0.01083272019904547,0.0008228668401283045,6.237744607926385e-5,1.7102682666790085e-5,0.2404705274112768,0.01083272019904547,0.0008228668401283045,6.237744607926385e-5,1.7102682666790085e-5,0.12138548776305338,0.005420189495317724,0.0006693229338746033,6.506087229695234e-5,1.7109528097416557e-5
0.22003173828125,0.09176664117985753,0.015306543883666106,0.0059793453744256975,0.0029932604515026857,0.0014963766972918532,0.10171806680338796,0.015306543883666106,0.0059793453744256975,0.0029932604515026857,0.0014963766972918532,0.0838637234239324,0.015582131045534743,0.006000169996954679,0.002992976809912029,0.0014963777328116708,0.2327180545202764,0.0358842711552707,0.012347673622989252,0.00611300093209985,0.0030559461045530684,0.2694262137755834,0.0358842711552707,0.012347673622989252,0.00611300093209985,0.0030559461045530684,0.23297871869504835,0.03690412798506065,0.012402455877712703,0.006112817235499801,0.003055943604680572,0.5498813577747443,0.019694642010942877,0.00028219733633914456,6.040007265857575e-5,1.6317269190952596e-5,0.24183173239430955,0.019694642010942877,0.00028219733633914456,6.040007265857575e-5,1.6317269190952596e-5,0.13232686502419638,0.008985325533251267,0.0003101941398700532,5.977657696052329e-5,1.6300824081869492e-5
0.23004150390625,0.09585354980568846,0.016691764852185906,0.0060017979872947535,0.002995722427398177,0.0014964212730030064,0.1030975245028748,0.016691764852185906,0.0060017979872947535,0.002995722427398177,0.0014964212730030064,0.08256724625869315,0.016450950524909313,0.005979273873687756,0.0029948922414883374,0.0014964203848431916,0.24780904568181528,0.04257643549902203,0.012721618626240105,0.006270240664439446,0.0031343292497474896,0.2811292572626191,0.04257643549902203,0.012721618626240105,0.006270240664439446,0.0031343292497474896,0.21817310317248584,0.044109892987980744,0.012755287526203925,0.0062700298225612915,0.0031343258010329703,Inf,0.017683720854623167,0.0005725870293897026,7.684624427860519e-5,1.9438242111254292e-5,0.35317085324156894,0.017683720854623167,0.0005725870293897026,7.684624427860519e-5,1.9438242111254292e-5,0.18055594602169933,0.010818510899100728,0.0003086528263912205,7.804880575763902e-5,1.9447820201511596e-5
0.24005126953125,0.11421735972358471,0.017063858638008668,0.006040632322078943,0.002992983463704189,0.0014964106545460735,0.12626337688340908,0.017063858638008668,0.006040632322078943,0.002992983463704189,0.0014964106545460735,0.11026700983675787,0.0176020239096095,0.005987706524871386,0.0029928823200793264,0.0014964139873782385,0.308427642592545,0.04526375677965487,0.01312535209893732,0.006428425705402435,0.0032131334736207936,0.3594830093584453,0.04526375677965487,0.01312535209893732,0.006428425705402435,0.0032131334736207936,0.31222115974141235,0.050139793608879615,0.013081914917151886,0.006428433509730198,0.0032131290214575253,Inf,0.014813414621828459,0.0009097776970301659,6.0016445300955475e-5,1.60892233852675e-5,0.5968203981927049,0.014813414621828459,0.0009097776970301659,6.0016445300955475e-5,1.60892233852675e-5,0.3183263691879116,0.010332422947724629,0.0007621857748137047,6.516637838381792e-5,1.6100206969775196e-5
0.25006103515625,0.1394475106580331,0.017928344724014306,0.006041745431885581,0.002992436466884228,0.0014965117741117511,0.1735071135143623,0.017985269745213195,0.006041745431885581,0.002992436466884228,0.0014965117741117511,0.15351591908900777,0.01851886785378315,0.006099869289409142,0.0029926049413633127,0.0014964893457153517,0.38067429225540667,0.0485490523995935,0.013513485992583486,0.006587262271515464,0.003292065897750425,0.5035291853273914,0.048761808678185956,0.013513485992583486,0.006587262271515464,0.003292065897750425,0.4344415707582027,0.050188655965665734,0.013812236687529693,0.006587037050899848,0.0032920599159512918,0.6952971535915682,0.15575008092554762,0.00035062553483354965,7.214685911603554e-5,2.1118685085738874e-5,1.7748732287808473,0.15575008092554926,0.00035062553483354965,7.214685911603554e-5,2.1118685085738874e-5,0.33661695762788,0.018020342284896115,0.0003333926644896042,7.414423614948125e-5,2.1038045449276295e-5
0.260009765625,0.1614353599513696,0.020916104356736537,0.006143836373613006,0.0029943439661420154,0.0014965426477160605,0.21102160868818726,0.02217235641941217,0.006143836373613006,0.0029943439661420154,0.0014965426477160605,0.17963951721685473,0.021195821559615455,0.0061147057952816945,0.0029926611073309594,0.0014965354483477324,0.4414625365549579,0.055393257532858384,0.01396547257016238,0.006744671807540825,0.0033706516591478987,0.6123545438483492,0.060866282003706536,0.01396547257016238,0.006744671807540825,0.0033706516591478987,0.5288753929501112,0.06338945137644124,0.014171474907698635,0.0067445313425388,0.003370644009272834,1.6904335421044645,0.09073182311590959,0.0009509205426096342,9.618323787393994e-5,2.277347893308496e-5,1.6180604482158547,0.1150213659324285,0.0009509205426096342,9.618323787393994e-5,2.277347893308496e-5,0.7038667492436181,0.01308191294972292,0.0005085088932928056,9.763447553282917e-5,2.2770442787452205e-5
0.27001953125,0.1761406264919983,0.02210131476821032,0.006078794872157662,0.0029912230242978245,0.0014966194390209982,0.22500609801134444,0.02338283019526807,0.006078794872157662,0.0029912230242978245,0.0014966194390209982,0.1931196343925553,0.024825201719965884,0.005967318889856258,0.0029909108004465747,0.0014966284893625102,0.5165787070363745,0.06291906811220443,0.014685364132052396,0.006904375367790701,0.003449549662338322,0.655635076173877,0.06634086907635864,0.014685364132052396,0.006904375367790701,0.003449549662338322,0.6161607018334166,0.0842792088132662,0.014536399275886774,0.006905406087678643,0.0034495405074132183,1.0142700399373885,0.060274167830764246,0.002573325320037446,6.514588167984814e-5,1.8840281618596318e-5,0.8119296312275338,0.07077422272549305,0.002573325320037446,6.514588167984814e-5,1.8840281618596318e-5,0.5924965584317478,0.019082392571517576,0.001771695954885291,7.515544144351708e-5,1.895226504274735e-5
0.280029296875,0.1942210591482701,0.02476493216961973,0.006144294252242915,0.0029983657941924915,0.0014963749575532875,0.23453260892700528,0.025671168007217277,0.006144294252242915,0.0029983657941924915,0.0014963749575532875,0.2166036682906343,0.026777633716277994,0.006296792108923964,0.0029956484714215043,0.0014963641459356854,0.5891920765652006,0.07476293949664212,0.015185686004590615,0.007064537159845679,0.0035283510928739285,0.6912033805860844,0.07758588731772367,0.015185686004590615,0.007064537159845679,0.0035283510928739285,0.6897386656413731,0.09255496125695974,0.015692401992116946,0.007063954039683863,0.003528340926460773,0.7850714600514231,0.08077013498301282,0.000905200887447406,7.466855861899252e-5,1.7363667160406296e-5,0.5577761784454439,0.08531045041669313,0.000905200887447406,7.466855861899252e-5,1.7363667160406296e-5,0.39515813282586676,0.029947087205534902,0.0009862491040545833,7.396148861698572e-5,1.7460644930813996e-5
